CorticalThickness,Structure,d_icv,se_icv,low_ci_icv,up_ci_icv,n_controls,n_patients,pobs,fdr_p,hemisphere,NAVR,NAVR_corrected,correction,population_size,d_icv_thresholded
BD_CasesvsCN_adult,L_bankssts,-0.207,0.031,,,2579,1830,1.61e-11,2.03e-09,lh,0.1677499689699687,0.0141021142412646,0.0840662703418397,566,-0.207
BD_CasesvsCN_adult,L_caudalanteriorcingulate,-0.095,0.031,,,2580,1836,0.00188,0.042,lh,0.218059913852788,0.0183314836686667,0.0840662703418397,566,-0.095
BD_CasesvsCN_adult,L_caudalmiddlefrontal,-0.266,0.031,,,2581,1835,5.85e-18,2.76e-15,lh,0.1754537886883238,0.0147497456323726,0.0840662703418397,566,-0.266
BD_CasesvsCN_adult,L_cuneus,-0.056,0.031,,,2579,1835,0.068,0.421,lh,0.2156188068256477,0.0181262689053898,0.0840662703418397,566,-0.056
BD_CasesvsCN_adult,L_entorhinal,-0.036,0.031,,,2569,1803,0.244,0.691,lh,0.3470851322603475,0.0291781525602315,0.0840662703418397,566,-0.036
BD_CasesvsCN_adult,L_fusiform,-0.288,0.031,,,2580,1835,8.25e-21,7.8e-18,lh,0.2208815572798723,0.0185686887078163,0.0840662703418397,566,-0.288
BD_CasesvsCN_adult,L_inferiorparietal,-0.265,0.031,,,2580,1834,6.84e-18,2.87e-15,lh,0.1391924238955952,0.011701387936743,0.0840662703418397,566,-0.265
BD_CasesvsCN_adult,L_inferiortemporal,-0.25,0.031,,,2576,1824,5.01e-16,1.26e-13,lh,0.1933617196161122,0.0162551985950111,0.0840662703418397,566,-0.25
BD_CasesvsCN_adult,L_isthmuscingulate,-0.132,0.031,,,2580,1836,1.6e-05,0.000736,lh,0.2217328411887773,0.0186402529710399,0.0840662703418397,566,-0.132
BD_CasesvsCN_adult,L_lateraloccipital,-0.156,0.031,,,2577,1832,3.63e-07,2.36e-05,lh,0.150791017775439,0.0126764384654312,0.0840662703418397,566,-0.156
BD_CasesvsCN_adult,L_lateralorbitofrontal,-0.216,0.031,,,2581,1835,1.97e-12,3.11e-10,lh,0.2366271707244036,0.0198923637043423,0.0840662703418397,566,-0.216
BD_CasesvsCN_adult,L_lingual,-0.208,0.031,,,2580,1835,1.26e-11,1.71e-09,lh,0.2512365800286637,0.0211205222564488,0.0840662703418397,566,-0.208
BD_CasesvsCN_adult,L_medialorbitofrontal,-0.199,0.031,,,2572,1826,1.01e-10,1.12e-08,lh,0.2975518992888137,0.0250140784063412,0.0840662703418397,566,-0.199
BD_CasesvsCN_adult,L_middletemporal,-0.252,0.031,,,2579,1831,2.77e-16,7.47e-14,lh,0.1657611287649302,0.0139349198629211,0.0840662703418397,566,-0.252
BD_CasesvsCN_adult,L_parahippocampal,-0.022,0.031,,,2581,1820,0.479,0.839,lh,0.1422978600733205,0.011962450373989,0.0840662703418397,566,-0.022
BD_CasesvsCN_adult,L_paracentral,-0.137,0.031,,,2581,1836,7.71e-06,0.00041,lh,0.2092279907162433,0.0175890168306316,0.0840662703418397,566,-0.137
BD_CasesvsCN_adult,L_parsopercularis,-0.293,0.031,,,2581,1837,1.7100000000000003e-21,2.16e-18,lh,0.1716496166533328,0.0144299430776522,0.0840662703418397,566,-0.293
BD_CasesvsCN_adult,L_parsorbitalis,-0.246,0.031,,,2580,1837,1.34e-15,2.98e-13,lh,0.2587111955052084,0.0217488853018013,0.0840662703418397,566,-0.246
BD_CasesvsCN_adult,L_parstriangularis,-0.27,0.031,,,2581,1837,1.65e-18,1.04e-15,lh,0.1949399530679564,0.0163878747950363,0.0840662703418397,566,-0.27
BD_CasesvsCN_adult,L_pericalcarine,0.02,0.031,,,2578,1836,0.51,0.843,lh,0.2585784996498571,0.0217377300561521,0.0840662703418397,566,
BD_CasesvsCN_adult,L_postcentral,-0.096,0.031,,,2580,1830,0.00179,0.04,lh,0.199377733290489,0.0167609424269414,0.0840662703418397,566,-0.096
BD_CasesvsCN_adult,L_posteriorcingulate,-0.112,0.031,,,2580,1837,0.000274,0.00924,lh,0.2106677030334901,0.0177100480755077,0.0840662703418397,566,-0.112
BD_CasesvsCN_adult,L_precentral,-0.211,0.031,,,2580,1833,7.37e-12,1.12e-09,lh,0.1935317282877348,0.0162694905899601,0.0840662703418397,566,-0.211
BD_CasesvsCN_adult,L_precuneus,-0.209,0.031,,,2581,1837,1.04e-11,1.51e-09,lh,0.126809392921902,0.0106603927072571,0.0840662703418397,566,-0.209
BD_CasesvsCN_adult,L_rostralanteriorcingulate,-0.153,0.031,,,2578,1834,5.97e-07,3.82e-05,lh,0.2847491307873482,0.023937797408373,0.0840662703418397,566,-0.153
BD_CasesvsCN_adult,L_rostralmiddlefrontal,-0.276,0.031,,,2579,1837,2.99e-19,2.26e-16,lh,0.1904773538965046,0.0160127207266618,0.0840662703418397,566,-0.276
BD_CasesvsCN_adult,L_superiorfrontal,-0.233,0.031,,,2581,1835,3.97e-14,7.91e-12,lh,0.1328707621220815,0.0111699494090811,0.0840662703418397,566,-0.233
BD_CasesvsCN_adult,L_superiorparietal,-0.161,0.031,,,2580,1837,1.46e-07,1.01e-05,lh,0.1100478085145132,0.009251308821108,0.0840662703418397,566,-0.161
BD_CasesvsCN_adult,L_superiortemporal,-0.209,0.031,,,2574,1829,1.08e-11,1.51e-09,lh,0.1265950172830762,0.0106423709468489,0.0840662703418397,566,-0.209
BD_CasesvsCN_adult,L_supramarginal,-0.253,0.031,,,2580,1837,2.3e-16,6.7e-14,lh,0.1404931953924528,0.0118107389450508,0.0840662703418397,566,-0.253
BD_CasesvsCN_adult,L_frontalpole,-0.118,0.031,,,2578,1836,0.000118,0.00471,lh,0.3411370206396308,0.0286781170007009,0.0840662703418397,566,-0.118
BD_CasesvsCN_adult,L_temporalpole,-0.116,0.031,,,2572,1812,0.00017,0.00622,lh,0.3659236503865297,0.0307618365178668,0.0840662703418397,566,-0.116
BD_CasesvsCN_adult,L_transversetemporal,-0.12,0.031,,,2579,1837,9.06e-05,0.00364,lh,0.1963435664784497,0.0165058713394583,0.0840662703418397,566,-0.12
BD_CasesvsCN_adult,L_insula,-0.198,0.031,,,2578,1836,1.14e-10,1.23e-08,lh,0.2979220600227138,0.0250451964386672,0.0840662703418397,566,-0.198
BD_CasesvsCN_adult,R_bankssts,-0.125,0.031,,,2574,1832,5e-05,0.00205,rh,0.1536287554440104,0.0129149964874365,0.0840662703418397,566,-0.125
BD_CasesvsCN_adult,R_caudalanteriorcingulate,-0.063,0.031,,,2571,1834,0.039,0.329,rh,0.2350681400014791,0.0197613018061177,0.0840662703418397,566,-0.063
BD_CasesvsCN_adult,R_caudalmiddlefrontal,-0.208,0.031,,,2573,1835,1.32e-11,1.72e-09,rh,0.1702107887215876,0.0143089861797667,0.0840662703418397,566,-0.208
BD_CasesvsCN_adult,R_cuneus,-0.029,0.031,,,2572,1833,0.352,0.774,rh,0.2122877463903903,0.0178462390783144,0.0840662703418397,566,-0.029
BD_CasesvsCN_adult,R_entorhinal,-0.084,0.031,,,2567,1797,0.00659,0.105,rh,0.3352514800022718,0.0281833415503728,0.0840662703418397,566,-0.084
BD_CasesvsCN_adult,R_fusiform,-0.267,0.031,,,2570,1833,4.77e-18,2.58e-15,rh,0.2034839228323567,0.0171061344670429,0.0840662703418397,566,-0.267
BD_CasesvsCN_adult,R_inferiorparietal,-0.258,0.031,,,2574,1834,5.19e-17,1.78e-14,rh,0.1405377550286479,0.0118144849074735,0.0840662703418397,566,-0.258
BD_CasesvsCN_adult,R_inferiortemporal,-0.189,0.031,,,2572,1827,8.29e-10,8.25e-08,rh,0.1805068050042792,0.0151745338680314,0.0840662703418397,566,-0.189
BD_CasesvsCN_adult,R_isthmuscingulate,-0.183,0.031,,,2573,1834,2.49e-09,2.3e-07,rh,0.2190895128698919,0.0184180382179823,0.0840662703418397,566,-0.183
BD_CasesvsCN_adult,R_lateraloccipital,-0.219,0.031,,,2571,1832,1.24e-12,2.03e-10,rh,0.1527599967767905,0.0128419631864562,0.0840662703418397,566,-0.219
BD_CasesvsCN_adult,R_lateralorbitofrontal,-0.207,0.031,,,2573,1833,1.85e-11,2.26e-09,rh,0.295510157032316,0.0248424367498381,0.0840662703418397,566,-0.207
BD_CasesvsCN_adult,R_lingual,-0.197,0.031,,,2574,1835,1.4e-10,1.47e-08,rh,0.2618941957956546,0.0220164682647162,0.0840662703418397,566,-0.197
BD_CasesvsCN_adult,R_medialorbitofrontal,-0.23,0.031,,,2567,1823,9.15e-14,1.65e-11,rh,0.2375504326145587,0.0199699788879964,0.0840662703418397,566,-0.23
BD_CasesvsCN_adult,R_middletemporal,-0.219,0.031,,,2572,1833,1.15e-12,1.97e-10,rh,0.1423913317327906,0.0119703081877833,0.0840662703418397,566,-0.219
BD_CasesvsCN_adult,R_parahippocampal,-0.086,0.031,,,2573,1824,0.00536,0.091,rh,0.1480602523901322,0.0124468732043098,0.0840662703418397,566,-0.086
BD_CasesvsCN_adult,R_paracentral,-0.14,0.031,,,2574,1834,5.24e-06,0.000291,rh,0.1977158503219996,0.0166212341240359,0.0840662703418397,566,-0.14
BD_CasesvsCN_adult,R_parsopercularis,-0.248,0.031,,,2574,1834,7.95e-16,1.88e-13,rh,0.1847184268977523,0.0155285892127058,0.0840662703418397,566,-0.248
BD_CasesvsCN_adult,R_parsorbitalis,-0.241,0.031,,,2572,1835,4.85e-15,1.02e-12,rh,0.2586197940884171,0.0217412015255877,0.0840662703418397,566,-0.241
BD_CasesvsCN_adult,R_parstriangularis,-0.231,0.031,,,2574,1835,6.79e-14,1.28e-11,rh,0.2358975534310017,0.0198310274997091,0.0840662703418397,566,-0.231
BD_CasesvsCN_adult,R_pericalcarine,0.015,0.031,,,2574,1832,0.626,0.896,rh,0.2830759246000826,0.0237971372046967,0.0840662703418397,566,
BD_CasesvsCN_adult,R_postcentral,-0.075,0.031,,,2570,1828,0.014,0.178,rh,0.1921778600495427,0.0161556759366411,0.0840662703418397,566,-0.075
BD_CasesvsCN_adult,R_posteriorcingulate,-0.166,0.031,,,2574,1834,6.2e-08,4.6e-06,rh,0.2301949813449113,0.019351633533076,0.0840662703418397,566,-0.166
BD_CasesvsCN_adult,R_precentral,-0.179,0.031,,,2569,1830,6.14e-09,5.4e-07,rh,0.2035026362683715,0.017107707635814,0.0840662703418397,566,-0.179
BD_CasesvsCN_adult,R_precuneus,-0.188,0.031,,,2574,1835,1.03e-09,1e-07,rh,0.1371260823850131,0.0115276783126959,0.0840662703418397,566,-0.188
BD_CasesvsCN_adult,R_rostralanteriorcingulate,-0.087,0.031,,,2570,1833,0.00484,0.086,rh,0.2610519448956334,0.0219456633728593,0.0840662703418397,566,-0.087
BD_CasesvsCN_adult,R_rostralmiddlefrontal,-0.264,0.031,,,2572,1832,1.21e-17,4.57e-15,rh,0.1926313119233477,0.0161937959444514,0.0840662703418397,566,-0.264
